星座,No,名前,メインビルドタイプ
ミサンガ座,95,エリザ・マノン,正義
ミサンガ座,96,明童 芽衣奈,必殺
ミサンガ座,97,狩部 蘭子,カウンター
ミサンガ座,98,観月 路子,必殺
ミサンガ座,99,騎士部 登和,正義
メガネ座,1,目金 欠流,正義
メガネ座,2,サタナトス,テンション
メガネ座,3,ジュゼッペ・カンナバロ,カウンター
メガネ座,4,ジョニー・オータム,正義
メガネ座,5,立見 律子,必殺
メガネ座,6,水口 精司,必殺
メガネ座,7,呂簿 合機,カウンター
メガネ座,8,漫画 萌,キズナ
メガネ座,9,相戸留 捜,テンション
メガネ座,10,自作 派流,キズナ
メガネ座,11,室伏 恐,必殺
メガネ座,12,大部 信,キズナ
メガネ座,13,家守 優司,テンション
メガネ座,14,歌川 誠,正義
メガネ座,15,菅田 厳,正義
メガネ座,16,戎 正義,必殺
メガネ座,17,羽生 辰巳,カウンター
メガネ座,18,海皇 星児,必殺
メガネ座,19,師走 洋次,必殺
メガネ座,20,宇田川 光臣,テンション
メガネ座,21,成田 覚,ラフプレー
メガネ座,22,牧場 羊一,正義
メガネ座,23,暮連 勤,テンション
メガネ座,24,平賀 源,カウンター
メガネ座,25,形 創,テンション
メガネ座,26,矢形 王星,正義
メガネ座,27,香元 薫,テンション
メガネ座,28,号田 具流,テンション
メガネ座,29,光明寺 聡明,キズナ
メガネ座,30,駒込 豆太,ラフプレー
メガネ座,31,波 乗輔,キズナ
メガネ座,32,木曽久 順,正義
メガネ座,33,先手 勝,正義
メガネ座,34,武部 紅乃,テンション
メガネ座,35,金矢 昌玄,カウンター
メガネ座,36,筒井 灯,ラフプレー
メガネ座,37,高森 さおり,正義
メガネ座,38,深谷 竜人,テンション
メガネ座,39,君島 友紀,カウンター
メガネ座,40,西村 和幸,ラフプレー
メガネ座,41,佐田 展和,必殺
メガネ座,42,安森 信也,正義
メガネ座,43,朝倉 良平,キズナ
メガネ座,44,徳永 悦郎,ラフプレー
メガネ座,45,小門 珠美,テンション
メガネ座,46,若泉 政基,キズナ
メガネ座,47,本木 忠美,ラフプレー
メガネ座,48,目金 一斗,テンション
メガネ座,49,有働 澄也,カウンター
メガネ座,50,チャ・ジョンウォン,テンション
メガネ座,51,サーフ・ウィンダス,必殺
メガネ座,52,率川 桂牙,カウンター
メガネ座,53,吹連 津栄,キズナ
メガネ座,54,ピーター・コール,キズナ
メガネ座,55,伊和 千菜美,カウンター
メガネ座,56,沙沙 優生,必殺
メガネ座,57,キート・ライアンド,カウンター
メガネ座,58,柳川 航希,テンション
メガネ座,59,ディラン・キース,カウンター
メガネ座,60,ジニー・ゲイノ,カウンター
メガネ座,61,助松 早呉郎,カウンター
メガネ座,62,土岐 誠吾,テンション
メガネ座,63,通輪 乗香,正義
メガネ座,64,滅都 被,正義
メガネ座,65,西出 陽和,ラフプレー
メガネ座,66,音九番 堂,キズナ
メガネ座,67,三定 大,カウンター
メガネ座,68,猪名野 右平,正義
メガネ座,69,雅岡 詩紀,正義
メガネ座,70,紅葉 一二三,必殺
メガネ座,71,冴渡 優一郎,テンション
メガネ座,72,雪地 蛍壱,カウンター
メガネ座,73,近代知 学,ラフプレー
メガネ座,74,書崎 育,カウンター
メガネ座,75,服呂 哲也,ラフプレー
メガネ座,76,名詰 欽佑,キズナ
メガネ座,77,三重内 光太,ラフプレー
メガネ座,78,谷崎 純治,キズナ
メガネ座,79,国木 哲夫,キズナ
メガネ座,80,暗 谷 正運,ラフプレー
メガネ座,81,西野空 宵一,カウンター
メガネ座,82,紙平 儀造,ラフプレー
メガネ座,83,白都 聖志郎,必殺
メガネ座,84,飯井 雄志,キズナ
メガネ座,85,小早川 槍吉,カウンター
メガネ座,86,安須 竜一,必殺
メガネ座,87,浅賀 伸彦,カウンター
メガネ座,88,最崎 至,必殺
メガネ座,89,紫陽 花作,カウンター
メガネ座,90,伊富 寅太,ラフプレー
メガネ座,91,小樽 港太郎,必殺
メガネ座,92,松石 林太郎,テンション
メガネ座,93,甲斐 信武,キズナ
メガネ座,94,五条 勝,必殺
メガネ座,95,笹塚 通真,キズナ
メガネ座,96,美里 尉利多,カウンター
メガネ座,97,摩摺 錦一,テンション
メガネ座,98,大田 久兵衛,必殺
メガネ座,99,欠陶 拳太郎,正義
メガネ座,100,有波 隆範,必殺
メガネ座,101,車井 翻五郎,必殺
メガネ座,102,生椙 聖尾子,ラフプレー
メガネ座,103,椎樹 茸乃,正義
メガネ座,104,安剛 掛,ラフプレー
メガネ座,105,明析 智利,キズナ
メガネ座,106,丸盤 條樹,キズナ
メガネ座,107,陽光 稚佐,ラフプレー
メガネ座,108,田渕 蔵三,正義
メガネ座,109,研究 理化子,正義
メガネ座,110,三干支 健一,カウンター
メガネ座,111,一高山 狼,正義
メガネ座,112,漕輪 競一,必殺
メガネ座,113,戸輪 憲索,正義
メガネ座,114,雲丹 解時夫,ラフプレー
メガネ座,115,府丁 伊月,カウンター
メガネ座,116,奈母 レオン,キズナ
メガネ座,117,宮根 時印,必殺
メガネ座,118,ディー・ジェイクマン,テンション
メガネ座,119,稲富 二ノ兵衛,必殺
メガネ座,120,群田 球,ラフプレー
メガネ座,121,穂田 望素,ラフプレー
メガネ座,122,東堂 保架郎,テンション
メガネ座,123,森 聡,必殺
メガネ座,124,蜂矢 百芽,キズナ
メガネ座,125,ウォーリー,キズナ
メガネ座,126,比古 光留,ラフプレー
メガネ座,127,チビット,正義
メガネ座,128,デブーン,正義
メガネ座,129,ゾタン,必殺
メガネ座,130,ドリス,ラフプレー
メガネ座,131,フミータ,テンション
メガネ座,132,アダム・センセージュ,テンション
メガネ座,133,茶井 茉莉,カウンター
メガネ座,134,安良垣 泰無,必殺
メガネ座,135,塙 主守留,キズナ
メガネ座,136,メグ・ホンダ,テンション
メガネ座,137,リアナ・ムーンホース,正義
メガネ座,138,グゥミ,カウンター
メガネ座,139,角馬 歩,必殺
メガネ座,140,加地 閲人,テンション
メガネ座,141,二四中 常太,ラフプレー
メガネ座,142,知留 逢斗,正義
メガネ座,143,伊勢谷 要,必殺
メガネ座,144,赤城 一斗,カウンター
メガネ座,145,丸目 舞美,テンション
メガネ座,146,万部 長夢,カウンター
メガネ座,147,更井 新太,ラフプレー
メガネ座,148,学舎 電 人,カウンター
メガネ座,149,聞土 敢太,テンション
メガネ座,150,及部 正男,テンション
メガネ座,151,幾重 孫一,ラフプレー
メガネ座,152,杏羽 陶冶,テンション
メガネ座,153,金星 やつる,カウンター
メガネ座,154,北野 香里,正義
メガネ座,155,月瓦 玄作,テンション
メガネ座,156,七種 玲良,ラフプレー
メガネ座,157,新渡戸 伝造,キズナ
メガネ座,158,小丸 古太,キズナ
メガネ座,159,北里 岳三郎,必殺
メガネ座,160,与那国 活次,必殺
メガネ座,161,新野 亀吉,カウンター
メガネ座,162,影山 零治,テンション
メガネ座,163,計 智数,正義
メガネ座,164,栄西 教一,必殺
メガネ座,165,ロベルト・クライザー,キズナ
メガネ座,166,北山 峰一,必殺
メガネ座,167,命 瞳,ラフプレー
メガネ座,168,安条 かぞえ,必殺
メガネ座,169,富山 新一郎,カウンター
メガネ座,170,懐沢 芽朗,キズナ
メガネ座,171,横出 笹永,テンション
メガネ座,172,白石 道生,テンション
メガネ座,173,直家 正也,カウンター
メガネ座,174,速水 鶴正,必殺
ヴィクトリー座,1,忍原 来夏,カウンター
ヴィクトリー座,2,星村 ナオ,キズナ
ヴィクトリー座,3,好街 貴良,カウンター
ヴィクトリー座,4,西條 リル,必殺
ヴィクトリー座,5,湯元 千南,カウンター
ヴィクトリー座,6,妖士乃 銀郎,正義
ヴィクトリー座,7,牛島 突五郎,ラフプレー
ヴィクトリー座,8,木曽路 兵太,キズナ
ヴィクトリー座,9,古道飼 亀雄,カウンター
ヴィクトリー座,10,四川堂 我流,正義
ヴィクトリー座,11,柳生 駿河,テンション
ヴィクトリー座,12,笹波 雲明,正義
ヴィクトリー座,13,桜咲 丈二,カウンター
ヴィクトリー座,14,福良 むすび,キズナ
ヴィクトリー座,15,月影 蓮,正義
ヴィクトリー座,16,円堂 ハル,必殺
ヴィクトリー座,17,赤袖 茉莉,テンション
ヴィクトリー座,18,遠野 善弥,必殺
ヴィクトリー座,19,紫雨 雄介,正義
ヴィクトリー座,20,暖冬屋 哉太,正義
ヴィクトリー座,21,天宮司 嶺,カウンター
ヴィクトリー座,22,品乃 雅士,テンション
ヴィクトリー座,23,友部 仁,テンション
ヴィクトリー座,24,乙女 仙次郎,必殺
ヴィクトリー座,25,空宮 征,必殺
ヴィクトリー座,26,鬼門 悟,正義
ヴィクトリー座,27,春日 玲央,カウンター
ヴィクトリー座,28,嵐 大介,テンション
ヴィクトリー座,29,シグドママ,ラフプレー
ヴィクトリー座,30,船舎 奨,カウンター
ヴィクトリー座,31,屯田 万稔,カウンター
ヴィクトリー座,32,城壁道 三瓶,必殺
ヴィクトリー座,33,矢倉 隆仁,ラフプレー
ヴィクトリー座,34,市尾 太郎,ラフプレー
ヴィクトリー座,35,下鶴 改,必殺
ヴィクトリー座,36,松田 秀介,カウンター
ヴィクトリー座,37,小谷 翔,カウンター
ヴィクトリー座,38,次乃 エイス,必殺
ヴィクトリー座,39,千乃 茉莉歌,テンション
ヴィクトリー座,40,真地米 直 子,ラフプレー
ヴィクトリー座,41,小茂 英郎,テンション
ヴィクトリー座,42,金庄 蒼志,ラフプレー
ヴィクトリー座,43,梅 坂 大地,テンション
ヴィクトリー座,44,星谷 隆仙,必殺
ヴィクトリー座,45,ジェニー・オクトーバー,必殺
ヴィクトリー座,46,長尾 茂,カウンター
ヴィクトリー座,47,チャウ・メイ,カウンター
ヴィクトリー座,48,ジュディ・カシオス,必殺
ヴィクトリー座,49,トレバー・ウィルソン,必殺
ヴィクトリー座,50,エドモンド・ピアース,テンション
ヴィクトリー座,51,新黒 湖南,必殺
ヴィクトリー座,52,屋城 統,ラフプレー
ヴィクトリー座,53,猛場 郎寿,ラフプレー
ヴィクトリー座,54,七街道 八九,必殺
ヴィクトリー座,55,周船 礼太,正義
ヴィクトリー座,56,宝舟 大波,ラフプレー
ヴィクトリー座,57,面谷 その こ,必殺
ヴィクトリー座,58,復禄 豪治,カウンター
ヴィクトリー座,59,蒲田 夢道,カウンター
ヴィクトリー座,60,不破 アリス,カウンター
ヴィクトリー座,61,室見 宏光,正義
ヴィクトリー座,62,寺前 レイル,ラフプレー
ヴィクトリー座,63,雛菊 姫真里,カウンター
ヴィクトリー座,64,早風 敏信,ラフプレー
ヴィクトリー座,65,鮫川 颯,テンション
ヴィクトリー座,66,師走 直大,カウンター
ヴィクトリー座,67,海野 長十郎,テンション
ヴィクトリー座,68,天倉 舞麻,ラフプレー
ヴィクトリー座,69,地枝 大寿,必殺
ヴィクトリー座,70,伊座那 義勇,必殺
ヴィクトリー座,71,刃家 玖音,テンション
ヴィクトリー座,72,等々川 セオ,ラフプレー
ヴィクトリー座,73,泡田 飯彦,キズナ
ヴィクトリー座,74,手結代 ゆらの,キズナ
ヴィクトリー座,75,笑ノ宮 真夏,カウンター
ヴィクトリー座,76,土上 勇武,必殺
ヴィクトリー座,77,御倉場 レアル,テンション
ヴィクトリー座,78,八馬詰 健王,カウンター
ヴィクトリー座,79,破留谷 モア,テンション
ヴィクトリー座,80,平仙 めいら,必殺
ヴィクトリー座,81,加尾須 玄洋,正義
ヴィクトリー座,82,渋沢 栄宏,カウンター
ヴィクトリー座,83,聖 徳太郎,ラフプレー
ヴィクトリー座,84,岩倉 具次,ラフプレー
ヴィクトリー座,85,伊戸 博恭,必殺
ヴィクトリー座,86,甲手 則光,カウンター
ヴィクトリー座,87,霧木 宗翠,必殺
ヴィクトリー座,88,菅方 梅真,正義
ヴィクトリー座,89,真壁 白,キズナ
ヴィクトリー座,90,高箸 是清,正義
ヴィクトリー座,91,板垣 統吾郎,正義
ヴィクトリー座,92,和気野 清磨,カウンター
ヴィクトリー座,93,井野口 英幸,ラフプレー
ヴィクトリー座,94,数多 清人,必殺
ヴィクトリー座,95,森戸 安光,必殺
ヴィクトリー座,96,寒河江 琥吉,カウンター
ヴィクトリー座,97,小堂 阿奈,テンション
ヴィクトリー座,98,松香 本道,カウンター
ヴィクトリー座,99,丸間 露万,テンション
ヴィクトリー座,100,蕗田 豊治,正義
ヴィクトリー座,101,並原 夜菜,カウンター
ヴィクトリー座,102,ジョセフィーヌ,必殺
ヴィクトリー座,103,岩城 真樹,必殺
ヴィクトリー座,104,小沢 右近,キズナ
ヴィクトリー座,105,千乃 妃花,カウンター
ヴィクトリー座,106,喜谷 八雲,正義
ＵＦＯ座,1,ブボ・トランガス,ラフプレー
ＵＦＯ座,2,デスタ,テンション
ＵＦＯ座,3,クオル,テンション
ＵＦＯ座,4,セイ・サーボ,正義
ＵＦＯ座,5,メキウス,カウンター
ＵＦＯ座,6,色 有児,ラフプレー
ＵＦＯ座,7,満田 尊徳,正義
ＵＦＯ座,8,倉士部 麗一,ラフプレー
ＵＦＯ座,9,古西 茂,必殺
ＵＦＯ座,10,朝井野 才次,正義
ＵＦＯ座,11,紗安 夜行,必殺
ＵＦＯ座,12,幽谷 博之,ラフプレー
ＵＦＯ座,13,藤府 延,テンション
ＵＦＯ座,14,ゲボ・トランガス,カウンター
ＵＦＯ座,15,友衛 法子,キズナ
ＵＦＯ座,16,セイン,正義
ＵＦＯ座,17,亜登呂 未良,キズナ
ＵＦＯ座,18,引田 断由紀,カウンター
ＵＦＯ座,19,火板 蛍子,必殺
ＵＦＯ座,20,ネイラ,ラフプレー
ＵＦＯ座,21,メダム,キズナ
ＵＦＯ座,22,オルカ,キズナ
ＵＦＯ座,23,ウォード,カウンター
ＵＦＯ座,24,ドリム,キズナ
ＵＦＯ座,25,コプル,キズナ
ＵＦＯ座,26,ミネーネ,カウンター
ＵＦＯ座,27,アルファ,カウンター
ＵＦＯ座,28,エイナム,必殺
ＵＦＯ座,29,ガリング,ラフプレー
ＵＦＯ座,30,レイザ,必殺
ＵＦＯ座,31,バハムス,必殺
ＵＦＯ座,32,マ・ドネル,正義
ＵＦＯ座,33,ダーナ,ラフプレー
ＵＦＯ座,34,グラ・フォム,キズナ
ＵＦＯ座,35,ブル・レクス,必殺
ＵＦＯ座,36,ザラ・クス,キズナ
ＵＦＯ座,37,ア・シモフ,ラフプレー
ＵＦＯ座,38,兵馬俑ノ七,テンション
ＵＦＯ座,39,兵馬俑ノ八,正義
ＵＦＯ座,40,兵馬俑ノ六,正義
ＵＦＯ座,41,兵馬俑ノ四,ラフプレー
ＵＦＯ座,42,兵馬俑ノ伍,必殺
ＵＦＯ座,43,兵馬俑ノ弐,ラフプレー
ＵＦＯ座,44,兵馬俑ノ参,テンション
ＵＦＯ座,45,イル・メル,必殺
ＵＦＯ座,46,兵馬俑ノ九,テンション
ＵＦＯ座,47,兵馬俑ノ拾壱,正義
ＵＦＯ座,48,兵馬俑ノ拾,必殺
ＵＦＯ座,49,クラーク・ワンダバット,必殺
ＵＦＯ座,50,宝水院 忠則,キズナ
ＵＦＯ座,51,地木流 灰人,ラフプレー
